alpha,gamma,graph type,entropy
0.01,0.01,remote,2.0266149095541546
0.01,0.01,remote,2.2207676903324356
0.01,0.01,remote,2.011561346990212
0.01,0.01,remote,2.0483322580977954
0.01,0.01,remote,1.9834844047511024
0.01,0.01,remote,1.938473912597625
0.01,0.01,remote,1.9621444151625067
0.01,0.01,remote,1.9961923423483927
0.01,0.01,remote,2.0034594819313476
0.01,0.01,remote,1.9656015108217226
0.01,0.01,remote,1.8322223922412124
0.01,0.01,remote,2.2260258803371817
0.01,0.01,remote,2.010966380500622
0.01,0.01,remote,2.0306807582407886
0.01,0.01,remote,1.9521238735938897
0.01,0.01,remote,2.0827261780053345
0.01,0.01,remote,2.018948191913671
0.01,0.01,remote,1.9025449740416118
0.01,0.01,remote,2.1317494642419406
0.01,0.01,remote,2.0026077505767863
0.01,0.01,remote,2.046502572813277
0.01,0.01,remote,1.9767655420584753
0.01,0.01,remote,1.9409785422487964
0.01,0.01,remote,1.952508424699277
0.01,0.01,remote,1.9437864416466766
0.01,0.01,remote,2.1022629751345905
0.01,0.01,remote,1.9783536535537174
0.01,0.01,remote,1.8934494669481505
0.01,0.01,remote,1.9911181498482136
0.01,0.01,remote,2.018659522367903
0.01,0.01,remote,2.0763803855652787
0.01,0.01,remote,1.985288762600083
0.01,0.01,remote,2.0091356045618016
0.01,0.01,remote,1.8906751228177714
0.01,0.01,remote,1.977732329759647
0.01,0.01,remote,2.096905229790457
0.01,0.01,remote,2.194990174398188
0.01,0.01,remote,1.8757150310502693
0.01,0.01,remote,2.073770609598588
0.01,0.01,remote,2.1872458424441907
0.01,0.01,remote,2.1080465021026296
0.01,0.01,remote,1.8849107024168281
0.01,0.01,remote,2.2404735994331135
0.01,0.01,remote,2.002779896255346
0.01,0.01,remote,2.0356061436629687
0.01,0.01,remote,2.0044832925198826
0.01,0.01,remote,2.0169024072326893
0.01,0.01,remote,2.1115151880955434
0.01,0.01,remote,1.9974193299306995
0.01,0.01,remote,2.060440795408787
0.01,0.01,remote,2.1865701817678396
0.01,0.01,remote,2.0813500027231786
0.01,0.01,remote,2.0994833172710043
0.01,0.01,remote,1.9851328097583694
0.01,0.01,remote,2.006677289900457
0.01,0.01,remote,1.9735677541090948
0.01,0.01,remote,2.0402765815186408
0.01,0.01,remote,2.110870452107521
0.01,0.01,remote,2.1476822149805117
0.01,0.01,remote,2.028098552431659
0.01,0.01,remote,1.9989328276115945
0.01,0.01,remote,2.1300912566557058
0.01,0.01,remote,2.011508240012972
0.01,0.01,remote,2.263255795817544
0.01,0.01,remote,1.9684486554638234
0.01,0.01,remote,1.993722353181184
0.01,0.01,remote,1.9706250431883305
0.01,0.01,remote,2.086908984339377
0.01,0.01,remote,2.0115768500337063
0.01,0.01,remote,2.144526122609439
0.01,0.01,remote,2.070195588730141
0.01,0.01,remote,2.044900064845905
0.01,0.01,remote,1.892686309969636
0.01,0.01,remote,2.082578192456594
0.01,0.01,remote,2.07251527441445
0.01,0.01,remote,2.3286916520717322
0.01,0.01,remote,1.955825475733562
0.01,0.01,remote,2.0113066551196273
0.01,0.01,remote,2.163084500534639
0.01,0.01,remote,2.157241327570595
0.01,0.01,remote,2.0509547142819047
0.01,0.01,remote,2.1162749054820615
0.01,0.01,remote,2.046388829629064
0.01,0.01,remote,1.992339321995956
0.01,0.01,remote,2.144827401607032
0.01,0.01,remote,2.052153675090728
0.01,0.01,remote,1.9239933148985424
0.01,0.01,remote,2.0770704566081855
0.01,0.01,remote,2.0718595159791637
0.01,0.01,remote,2.129277433838491
0.01,0.01,remote,2.0724757748232374
0.01,0.01,remote,2.107499867445027
0.01,0.01,remote,2.1427662606517224
0.01,0.01,remote,1.9797578029918173
0.01,0.01,remote,2.1234806827045936
0.01,0.01,remote,2.2487865885725644
0.01,0.01,remote,2.0837596257416515
0.01,0.01,remote,1.9522837647655626
0.01,0.01,remote,2.2436757093780404
0.01,0.01,remote,2.1232497994200568
0.01,0.01,remote,2.128869626679508
0.01,0.01,remote,2.2838167384452985
0.01,0.01,remote,2.0254077500098884
0.01,0.01,remote,2.058372175402168
0.01,0.01,remote,2.1207729757204903
0.01,0.01,remote,2.0435023933859364
0.01,0.01,remote,2.0488916968006072
0.01,0.01,remote,2.2039478914973207
0.01,0.01,remote,2.017062006976534
0.01,0.01,remote,1.904507905993426
0.01,0.01,remote,1.827853196003401
0.01,0.01,remote,2.076587937537014
0.01,0.01,remote,1.9833685910600818
0.01,0.01,remote,2.060178576832025
0.01,0.01,remote,1.9654980619444842
0.01,0.01,remote,2.1018951439536684
0.01,0.01,remote,1.9690799387226312
0.01,0.01,remote,2.0086586363845957
0.01,0.01,remote,1.9672564025428514
0.01,0.01,remote,1.9428513710232997
0.01,0.01,remote,1.9850098382875108
0.01,0.01,remote,1.979647807355013
0.01,0.01,remote,1.9031074957005822
0.01,0.01,remote,1.9902024866744672
0.01,0.01,remote,2.0481431509197505
0.01,0.01,remote,2.1869778216695384
0.01,0.01,remote,2.066209954346871
0.01,0.01,remote,1.9125483653924056
0.01,0.01,remote,2.0799627031375967
0.01,0.01,remote,2.235667243275045
0.01,0.01,remote,2.201370745413691
0.01,0.01,remote,2.045305459964834
0.01,0.01,remote,1.9910053297882344
0.01,0.01,remote,1.885906229464322
0.01,0.01,remote,1.829944833315466
0.01,0.01,remote,2.081139966836533
0.01,0.01,remote,2.1025046527539626
0.01,0.01,remote,1.9106539468403183
0.01,0.01,remote,2.0140767351028734
0.01,0.01,remote,2.131007634116251
0.01,0.01,remote,1.9491965094567634
0.01,0.01,remote,1.9559340078408578
0.01,0.01,remote,2.2357974651755956
0.01,0.01,remote,2.0619075633903496
0.01,0.01,remote,2.015471614546791
0.01,0.01,remote,2.023438787161713
0.01,0.01,remote,1.91122284239291
0.01,0.01,remote,2.1356675888706578
0.01,0.01,remote,1.8194848274870394
0.01,0.01,remote,2.0529440582501044
0.01,0.01,remote,2.186256980943275
0.01,0.01,remote,2.0976965043375553
0.01,0.01,remote,2.261596528350215
0.01,0.01,remote,1.9502075867125803
0.01,0.01,remote,2.050003786482692
0.01,0.01,remote,1.8743142771126928
0.01,0.01,remote,1.9281697270967648
0.01,0.01,remote,2.0802076938983944
0.01,0.01,remote,2.134765672269695
0.01,0.01,remote,2.0957283145264416
0.01,0.01,remote,2.042918327538869
0.01,0.01,remote,2.0457051901832077
0.01,0.01,remote,1.93571218029877
0.01,0.01,remote,2.1953360577462075
0.01,0.01,remote,2.008758034534649
0.01,0.01,remote,1.9863935861963504
0.01,0.01,remote,1.9450476406796267
0.01,0.01,remote,2.065561050490336
0.01,0.01,remote,2.096577028858339
0.01,0.01,remote,2.0771740771305316
0.01,0.01,remote,1.9945281496149807
0.01,0.01,remote,2.086816347600811
0.01,0.01,remote,1.85921529942412
0.01,0.01,remote,1.997317921791411
0.01,0.01,remote,2.221107780779235
0.01,0.01,remote,2.121613829759708
0.01,0.01,remote,1.9537366617464849
0.01,0.01,remote,1.9951576871514796
0.01,0.01,remote,2.072942926759196
0.01,0.01,remote,2.182130352490346
0.01,0.01,remote,2.0996131521180974
0.01,0.01,remote,2.1673858398321935
0.01,0.01,remote,2.191673510978719
0.01,0.01,remote,1.932880805866834
0.01,0.01,remote,2.0181729366480687
0.01,0.01,remote,2.076615186424679
0.01,0.01,remote,2.025299865281084
0.01,0.01,remote,1.9453842958146759
0.01,0.01,remote,1.9907525210408106
0.01,0.01,remote,2.0601249227291434
0.01,0.01,remote,2.0824196430329915
0.01,0.01,remote,1.9078998859759166
0.01,0.01,remote,2.0784953677006475
0.01,0.01,remote,2.0219672638916846
0.01,0.01,remote,2.1951194602517035
0.01,0.01,remote,2.0852307235071503
0.01,0.01,remote,2.153122875482066
0.01,0.01,remote,1.9208389486198094
0.01,0.01,remote,2.2006768861420367
0.01,0.01,remote,2.1575401663514473
0.01,0.01,remote,2.0875030015610396
0.01,0.01,remote,2.0912909728483684
0.01,0.01,remote,2.028322627876927
0.01,0.01,remote,2.142536502323214
0.01,0.01,remote,2.0905947293250566
0.01,0.01,remote,1.8740797947002572
0.01,0.01,remote,1.9967955160978597
0.01,0.01,remote,2.1504661919577543
0.01,0.01,remote,1.9513297114270758
0.01,0.01,remote,1.9073899029399448
0.01,0.01,remote,1.9897130425276957
0.01,0.01,remote,2.180402131841194
0.01,0.01,remote,2.289070222674703
0.01,0.01,remote,2.1521975354413065
0.01,0.01,remote,1.9087373748762495
0.01,0.01,remote,2.0913221535078703
0.01,0.01,remote,2.019587307355733
0.01,0.01,remote,1.952321474785916
0.01,0.01,remote,1.9039471232927379
0.01,0.01,remote,2.0585306955233
0.01,0.01,remote,2.0790267321044817
0.01,0.01,remote,1.9422903420812172
0.01,0.01,remote,1.9028055180511567
0.01,0.01,remote,2.037946241512093
0.01,0.01,remote,2.0953454557291273
0.01,0.01,remote,2.201911025697709
0.01,0.01,remote,1.8832780588225444
0.01,0.01,remote,2.012059363376453
0.01,0.01,remote,2.047714877749612
0.01,0.01,remote,2.075234223207755
0.01,0.01,remote,2.119081871815202
0.01,0.01,remote,2.1220232763263933
0.01,0.01,remote,1.9219380639285855
0.01,0.01,remote,1.9517345604194518
0.01,0.01,remote,1.8549931529708166
0.01,0.01,remote,2.187195449371889
0.01,0.01,remote,2.1284575327179076
0.01,0.01,remote,2.0045682997439798
0.01,0.01,remote,2.1461243448074088
0.01,0.01,remote,2.017420878124695
0.01,0.01,remote,2.1056970937193653
0.01,0.01,remote,1.8492164472044648
0.01,0.01,remote,2.261126178950338
0.01,0.01,remote,2.1293206306077415
0.01,0.01,remote,1.7290998093016547
0.01,0.01,remote,2.149873910837371
0.01,0.01,remote,2.073154597884182
0.01,0.01,remote,2.151380124004175
0.01,0.01,remote,1.9172381215593972
0.01,0.01,remote,2.0242376372614714
0.01,0.01,remote,2.3244394031425153
0.01,0.01,remote,2.024025637582737
0.01,0.01,remote,2.212243657747593
0.01,0.01,remote,2.001960819238179
0.01,0.01,remote,2.0291105529539273
0.01,0.01,remote,2.056318002944471
0.01,0.01,remote,2.0149222275054717
0.01,0.01,remote,2.05800360608893
0.01,0.01,remote,2.1655928831252926
0.01,0.01,remote,2.013442330479643
0.01,0.01,remote,1.8568119400070873
0.01,0.01,remote,2.1447651308473406
0.01,0.01,remote,1.9721687314622454
0.01,0.01,remote,2.159081785748628
0.01,0.01,remote,2.0566981963807773
0.01,0.01,remote,1.8421777967305042
0.01,0.01,remote,1.9210275542705806
0.01,0.01,remote,1.9644757544504077
0.01,0.01,remote,2.05260420357561
0.01,0.01,remote,2.146320479468323
0.01,0.01,remote,2.1831979897746554
0.01,0.01,remote,2.110273824514163
0.01,0.01,remote,1.8769691745263515
0.01,0.01,remote,2.074904392651457
0.01,0.01,remote,2.2159610556941933
0.01,0.01,remote,2.0279768396660804
0.01,0.01,remote,1.8678433334812463
0.01,0.01,remote,2.0753647135701025
0.01,0.01,remote,2.193727421145348
0.01,0.01,remote,2.0031172577606187
0.01,0.01,remote,2.136774056162153
0.01,0.01,remote,2.0475594358901756
0.01,0.01,remote,2.0333953940673135
0.01,0.01,remote,1.929115896515711
0.01,0.01,remote,2.0896439068430626
0.01,0.01,remote,2.2058960248206643
0.01,0.01,remote,1.8822213787644826
0.01,0.01,remote,2.1605274099877496
0.01,0.01,remote,2.0963603724940256
0.01,0.01,remote,2.253082418596561
0.01,0.01,remote,2.149070018150607
0.01,0.01,remote,2.102460414277279
0.01,0.01,remote,2.226169504351109
0.01,0.01,remote,2.0444248011110564
0.01,0.01,remote,1.9760571607354602
0.01,0.01,remote,2.145623772508354
0.01,0.01,remote,2.173868998106252
0.01,0.01,remote,1.9940050465320787
0.01,0.01,remote,2.1915812802754613
0.01,0.01,remote,2.1336622634120395
0.01,0.01,remote,2.1346532121180286
0.01,0.01,remote,2.098049731290973
0.01,0.01,remote,2.0014082078923896
0.01,0.01,remote,1.9994239611430586
0.01,0.01,remote,2.0517173504795756
0.01,0.01,remote,2.1544977244730017
0.01,0.01,remote,2.0690237807686147
0.01,0.01,remote,2.1509336234509995
0.01,0.01,remote,2.0967441547027366
0.01,0.01,remote,2.0076309206314207
0.01,0.01,remote,1.825395530896775
0.01,0.01,remote,1.984513768679328
0.01,0.01,remote,2.045928333872449
0.01,0.01,remote,1.9561544826340738
0.01,0.01,remote,1.8600392981901068
0.01,0.01,remote,2.278699887202312
0.01,0.01,remote,2.047812499578804
0.01,0.01,remote,1.937823564805017
0.01,0.01,remote,1.8099873795477583
0.01,0.01,remote,1.9718794676333902
0.01,0.01,remote,2.042464573717873
0.01,0.01,remote,1.924174493268557
0.01,0.01,remote,1.7605823152018496
0.01,0.01,remote,1.9742020234057827
0.01,0.01,remote,2.132757477797409
0.01,0.01,remote,2.1047591002150297
0.01,0.01,remote,1.9682030826619255
0.01,0.01,remote,1.8950955237307965
0.01,0.01,remote,2.0602237588816563
0.01,0.01,remote,2.11211583688967
0.01,0.01,remote,2.246849650995933
0.01,0.01,remote,1.993408559726093
0.01,0.01,remote,2.0813112897296664
0.01,0.01,remote,1.989277307227997
0.01,0.01,remote,2.0441072776502973
0.01,0.01,remote,2.0409680088564586
0.01,0.01,remote,1.9506218975449663
0.01,0.01,remote,1.9389101887022848
0.01,0.01,remote,2.044172050423442
0.01,0.01,remote,2.163583416400966
0.01,0.01,remote,2.0140112179172407
0.01,0.01,remote,1.963015144010162
0.01,0.01,remote,2.1180582681895825
0.01,0.01,remote,2.0028626533250855
0.01,0.01,remote,1.872445287678727
0.01,0.01,remote,2.1259862190157794
0.01,0.01,remote,2.034015495192427
0.01,0.01,remote,1.8916409627737734
0.01,0.01,remote,2.1278556166695433
0.01,0.01,remote,2.0026092824988644
0.01,0.01,remote,2.1236794336878955
0.01,0.01,remote,2.146969847743615
0.01,0.01,remote,2.082724807556464
0.01,0.01,remote,1.916794865422942
0.01,0.01,remote,1.841938101316943
0.01,0.01,remote,1.9845360799291552
0.01,0.01,remote,2.0560751394105723
0.01,0.01,remote,2.0162214081250345
0.01,0.01,remote,2.2160537257418076
0.01,0.01,remote,2.0825839311472127
0.01,0.01,remote,1.9842143018023903
0.01,0.01,remote,2.0862435646244704
0.01,0.01,remote,1.9124989438428046
0.01,0.01,remote,2.15733735552578
0.01,0.01,remote,2.057793934121654
0.01,0.01,remote,1.9896530803174817
0.01,0.01,remote,1.9924697326819998
0.01,0.01,remote,2.065084138563005
0.01,0.01,remote,2.2110730519588087
0.01,0.01,remote,2.088576075413754
0.01,0.01,remote,2.183767344291775
0.01,0.01,remote,1.9465715090111897
0.01,0.01,remote,1.8298373003007231
0.01,0.01,remote,1.8890861047202465
0.01,0.01,remote,2.296202720171763
0.01,0.01,remote,2.2005779674739268
0.01,0.01,remote,2.0415252671819353
0.01,0.01,remote,2.088285195696465
0.01,0.01,remote,2.095689629825659
0.01,0.01,remote,1.9172883954292337
0.01,0.01,remote,2.14347526912709
0.01,0.01,remote,2.1376522679428827
0.01,0.01,remote,2.155073913882819
0.01,0.01,remote,1.993138446149852
0.01,0.01,remote,2.04128283454246
0.01,0.01,remote,2.1420269526526368
0.01,0.01,remote,2.105540604436502
0.01,0.01,remote,2.032339458050628
0.01,0.01,remote,1.9792224648899723
0.01,0.01,remote,2.226107306684925
0.01,0.01,remote,2.2288708360880154
0.01,0.01,remote,2.0063570165373394
0.01,0.01,remote,2.0842205729087646
0.01,0.01,remote,2.2096600604001044
0.01,0.01,remote,2.0121035575930653
0.01,0.01,remote,2.199792772350027
0.01,0.01,remote,2.322444291193217
0.01,0.01,remote,2.019126642465763
0.01,0.01,remote,1.9631145761892308
0.01,0.01,remote,2.2370864828524426
0.01,0.01,remote,2.1770780473446822
0.01,0.01,remote,2.2217826977535764
0.01,0.01,remote,2.1910746609529363
0.01,0.01,remote,2.024140784783939
0.01,0.01,remote,2.1859374829326255
0.01,0.01,remote,2.031491134440407
0.01,0.01,remote,2.1154407202896968
0.01,0.01,remote,2.1675098470949155
0.01,0.01,remote,2.027898792741258
0.01,0.01,remote,2.120539598547838
0.01,0.01,remote,1.9427161677496234
0.01,0.01,remote,2.0833724308213117
0.01,0.01,remote,2.112341094169023
0.01,0.01,remote,2.104082966753817
0.01,0.01,remote,1.8330321218674481
0.01,0.01,remote,2.2795371204951005
0.01,0.01,remote,2.1689587589935737
0.01,0.01,remote,2.027624003937277
0.01,0.01,remote,1.9588345873166038
0.01,0.01,remote,2.071581993906332
0.01,0.01,remote,2.214409319302624
0.01,0.01,remote,2.008875800206323
0.01,0.01,remote,1.92438658832847
0.01,0.01,remote,2.0954761493160765
0.01,0.01,remote,2.1210715601187347
0.01,0.01,remote,2.2866242687621856
0.01,0.01,remote,1.87824133359234
0.01,0.01,remote,2.0457005030148867
0.01,0.01,remote,1.928448520987842
0.01,0.01,remote,2.103553712898338
0.01,0.01,remote,2.1569511349919264
0.01,0.01,remote,2.066963960183219
0.01,0.01,remote,2.1051068160538766
0.01,0.01,remote,1.9510644953445364
0.01,0.01,remote,1.8717089917731136
0.01,0.01,remote,2.260533742983315
0.01,0.01,remote,2.1140326540609506
0.01,0.01,remote,1.9907115815728893
0.01,0.01,remote,2.186429216929041
0.01,0.01,remote,2.1612386568775377
0.01,0.01,remote,2.0546445274508818
0.01,0.01,remote,1.952938696902838
0.01,0.01,remote,2.276296897685782
0.01,0.01,remote,2.1824139341617763
0.01,0.01,remote,1.883818039447415
0.01,0.01,remote,2.3308090386352234
0.01,0.01,remote,2.199708871199255
0.01,0.01,remote,2.022269205323841
0.01,0.01,remote,2.1182106208984055
0.01,0.01,remote,2.119912994677013
0.01,0.01,remote,2.062602124337099
0.01,0.01,remote,2.096500428864492
0.01,0.01,remote,2.1316267505101028
0.01,0.01,remote,1.9192073609883455
0.01,0.01,remote,1.854623552454309
0.01,0.01,remote,2.0344133818405323
0.01,0.01,remote,2.122042065279265
0.01,0.01,remote,2.068555819282979
0.01,0.01,remote,2.277573005297915
0.01,0.01,remote,2.1119658769441703
0.01,0.01,remote,1.8705921143731103
0.01,0.01,remote,2.2992632936208706
0.01,0.01,remote,2.0464923389259075
0.01,0.01,remote,2.071506513672595
0.01,0.01,remote,1.9691131159315516
0.01,0.01,remote,1.9607649993089684
0.01,0.01,remote,1.7901026809987814
0.01,0.01,remote,2.0791235319629737
0.01,0.01,remote,1.999978188875546
0.01,0.01,remote,2.236996296281212
0.01,0.01,remote,2.162388204348668
0.01,0.01,remote,1.9495720420400382
0.01,0.01,remote,2.127570067603972
0.01,0.01,remote,1.9934524763264645
0.01,0.01,remote,2.239632820044725
0.01,0.01,remote,2.1123031556311496
0.01,0.01,remote,1.93281768503046
0.01,0.01,remote,2.18228751592937
0.01,0.01,remote,2.1177947938015604
0.01,0.01,remote,1.982547899866907
0.01,0.01,remote,2.085695279653071
0.01,0.01,remote,2.062495340299256
0.01,0.01,remote,2.182459942623583
0.01,0.01,remote,2.157472505352983
0.01,0.01,remote,1.9953582190942782
0.01,0.01,remote,2.1471959360002435
0.01,0.01,remote,2.0265153886512532
0.01,0.01,remote,2.0282698196295583
0.01,0.01,remote,2.1209064209113766
0.01,0.01,remote,2.3167039783904118
0.01,0.01,remote,2.0704419305521604
0.01,0.05,remote,2.1294652770716818
0.01,0.05,remote,1.9320279459209926
0.01,0.05,remote,2.117005196403422
0.01,0.05,remote,1.960092503849462
0.01,0.05,remote,2.0252923914943275
0.01,0.05,remote,2.0524432935131225
0.01,0.05,remote,2.3209395230997507
0.01,0.05,remote,2.0224681238636157
0.01,0.05,remote,2.019529360953568
0.01,0.05,remote,2.1573268236273138
0.01,0.05,remote,1.8675006581426261
0.01,0.05,remote,2.1942120832948664
0.01,0.05,remote,2.087509553399725
0.01,0.05,remote,2.0409266953687917
0.01,0.05,remote,2.191532885499211
0.01,0.05,remote,1.8296674567801714
0.01,0.05,remote,1.9595385053057144
0.01,0.05,remote,2.15419453491422
0.01,0.05,remote,1.9055242096661122
0.01,0.05,remote,2.2622212970342863
0.01,0.05,remote,2.1236110308745944
0.01,0.05,remote,1.857336287936827
0.01,0.05,remote,2.165899907625568
0.01,0.05,remote,2.1577656562168777
0.01,0.05,remote,2.079642912650371
0.01,0.05,remote,2.0978837325162316
0.01,0.05,remote,2.097853204998048
0.01,0.05,remote,2.269998225730142
0.01,0.05,remote,2.226160048556837
0.01,0.05,remote,2.1791999125320807
0.01,0.05,remote,2.0310022557910528
0.01,0.05,remote,2.0601145829159506
0.01,0.05,remote,2.1318979514076823
0.01,0.05,remote,1.961406286823319
0.01,0.05,remote,1.9325873832188694
0.01,0.05,remote,2.2538487159977163
0.01,0.05,remote,2.140221153135165
0.01,0.05,remote,1.89659842771433
0.01,0.05,remote,2.1723702756856076
0.01,0.05,remote,1.9510021475893242
0.01,0.05,remote,2.196412008490426
0.01,0.05,remote,1.9841428510422334
0.01,0.05,remote,2.072045401664202
0.01,0.05,remote,2.278999244032305
0.01,0.05,remote,1.9656821685895192
0.01,0.05,remote,1.8697235383210147
0.01,0.05,remote,2.167789727769207
0.01,0.05,remote,1.8285529207722122
0.01,0.05,remote,1.9738628195289065
0.01,0.05,remote,2.054470776067719
0.01,0.05,remote,2.1040251873719393
0.01,0.05,remote,1.9545569766589934
0.01,0.05,remote,2.0873707663877945
0.01,0.05,remote,2.1522636503491372
0.01,0.05,remote,1.979256217883005
0.01,0.05,remote,1.9942419226338766
0.01,0.05,remote,2.1557205577231535
0.01,0.05,remote,1.9724989423288377
0.01,0.05,remote,2.098562291838207
0.01,0.05,remote,2.043463658587149
0.01,0.05,remote,2.0353709938645537
0.01,0.05,remote,2.1336604040111555
0.01,0.05,remote,2.147705741873877
0.01,0.05,remote,2.1962603258017825
0.01,0.05,remote,2.086338209546382
