alpha,gamma,hop length,entropy
0.75,0.1,2,-0.012745105030721682
0.75,0.1,2,-0.010005781048376683
0.75,0.1,2,0.04406970911346819
0.75,0.1,2,-0.1070995656390421
0.75,0.1,2,-0.004894797301942422
0.75,0.1,2,0.009607053010504574
0.75,0.1,2,-0.05981986077034118
0.75,0.1,2,-0.07481314646774184
0.75,0.1,2,-0.027431665181085307
0.75,0.1,2,0.00016847194309299596
0.75,0.1,2,-0.03579877368534656
0.75,0.1,2,0.03541637717905377
0.75,0.1,2,-0.020026564787197443
0.75,0.1,2,-0.09287786577907942
0.75,0.1,2,0.04924434800856792
0.75,0.1,2,0.004188265937886015
0.75,0.1,2,-0.027985428764023323
0.75,0.1,2,0.05807252300533661
0.75,0.1,2,-0.12939695096267068
0.75,0.1,2,0.048409588548189
0.75,0.1,2,0.051767918635490684
0.75,0.1,2,0.025241929441897626
0.75,0.1,2,-0.023181394779422715
0.75,0.1,2,-0.0516014172699526
0.75,0.1,2,-0.0009968509222400002
0.75,0.1,2,-0.05145009444104476
0.75,0.1,2,-0.01853454607011551
0.75,0.1,2,-0.026094102949376197
0.75,0.1,2,-0.04598527270719355
0.75,0.1,2,-0.003484629648225601
0.75,0.1,2,0.009582727120979295
0.75,0.1,2,-0.08696504803042215
0.75,0.1,2,-0.05605057638645661
0.75,0.1,2,0.022556789305533842
0.75,0.1,2,0.07723585322546755
0.75,0.1,2,0.05710711942444746
0.75,0.1,2,-0.05876806598351203
0.75,0.1,2,-0.02675914275168212
0.75,0.1,2,-0.0795223886125288
0.75,0.1,2,-0.01414370211177518
0.75,0.1,2,-0.16383479536264545
0.75,0.1,2,-0.019683699362329388
0.75,0.1,2,-0.05147483629153693
0.75,0.1,2,0.06346163438155206
0.75,0.1,2,0.02389222025859339
0.75,0.1,2,-0.0016289942664167167
0.75,0.1,2,-0.12664186304390002
0.75,0.1,2,-0.04325322792080877
0.75,0.1,2,-0.0821680047292156
0.75,0.1,2,0.009104042453244587
0.75,0.1,2,-0.06877487448582054
0.75,0.1,2,-0.07255942741836119
0.75,0.1,2,0.12749533470157703
0.75,0.1,2,0.08758751322298952
0.75,0.1,2,0.10461878626258425
0.75,0.1,2,-0.000959094469666466
0.75,0.1,2,-0.03543678181403187
0.75,0.1,2,0.06709753393806239
0.75,0.1,2,0.0342941739196464
0.75,0.1,2,0.08879170223407418
0.75,0.1,2,-0.06003908584754836
0.75,0.1,2,-0.03307022908941859
0.75,0.1,2,0.008297637874538633
0.75,0.1,2,-0.04945903402731444
0.75,0.1,2,0.03063729486486877
0.75,0.1,2,0.022336082369086574
0.75,0.1,2,0.02102421271622268
0.75,0.1,2,0.017187465374492228
0.75,0.1,2,0.008508026961363768
0.75,0.1,2,0.10806273542995137
0.75,0.1,2,0.02744320476953621
0.75,0.1,2,0.025140292845870826
0.75,0.1,2,0.07817345842173173
0.75,0.1,2,-0.1436112680819499
0.75,0.1,2,0.10292169181941879
0.75,0.1,2,-0.08012262325640906
0.75,0.1,2,0.062444238632171745
0.75,0.1,2,0.07599676600974081
0.75,0.1,2,-0.1321621609531799
0.75,0.1,2,-0.07610368258785882
0.75,0.1,2,0.10477432259300767
0.75,0.1,2,0.0077845924838887415
0.75,0.1,2,0.050757540585023464
0.75,0.1,2,0.09027574842002994
0.75,0.1,2,-0.04904750442368733
0.75,0.1,2,0.12815906490169904
0.75,0.1,2,-0.023390805459317487
0.75,0.1,2,-0.07817891508918706
0.75,0.1,2,0.01978292648228952
0.75,0.1,2,0.014654221249002619
0.75,0.1,2,-0.03499575801015253
0.75,0.1,2,0.10156259618718044
0.75,0.1,2,0.026409235014352883
0.75,0.1,3,0.011606025984740143
0.75,0.1,3,-0.022472533978129983
0.75,0.1,3,0.019243323049193628
0.75,0.1,3,0.10988096548563753
0.75,0.1,3,0.10699268696369668
0.75,0.1,3,-0.06297844648091899
0.75,0.1,3,-0.09785655200574228
0.75,0.1,3,0.028058346348748486
0.75,0.1,3,-0.013266717425422625
0.75,0.1,3,-0.08991736196256694
0.75,0.1,3,0.2018277395035687
0.75,0.1,3,0.11380118625133129
0.75,0.1,3,0.04040791076775707
0.75,0.1,3,-0.03295695777578478
0.75,0.1,3,0.04589619460480954
0.75,0.1,3,0.04050396746279572
0.75,0.1,3,0.20807877470559777
0.75,0.1,3,0.14851279844932708
0.75,0.1,3,-0.1581266072813977
0.75,0.1,3,-0.07114233350747778
0.75,0.1,3,0.002835837284883458
0.75,0.1,3,0.11477907692962086
0.75,0.1,3,-0.05930144481915001
0.75,0.1,3,-0.14315039064524548
0.75,0.1,3,-0.31684902317447095
0.75,0.1,3,0.055120425554718966
0.75,0.1,3,-0.1832279186956306
0.75,0.1,3,-0.055572556943839335
0.75,0.1,3,-0.16927093146803895
0.75,0.1,3,0.03254536064086755
0.75,0.1,3,0.018871426679531345
0.75,0.1,3,0.042550566724188665
0.75,0.1,3,-0.00017469670736902643
0.75,0.1,3,0.03736286621389384
0.75,0.1,3,0.11199289029952986
0.75,0.1,3,0.008546712148142288
0.75,0.1,3,0.1559447134536699
0.75,0.1,3,0.1742280278252324
0.75,0.1,3,0.010750401878451332
0.75,0.1,3,0.027424811482930744
0.75,0.1,3,0.00832731669966802
0.75,0.1,3,0.05837214565930526
0.75,0.1,3,0.17745503851633693
0.75,0.1,3,0.08694485764074589
0.75,0.1,3,-0.0826269583084347
0.75,0.1,3,-0.17294673056279308
0.75,0.1,3,-0.010995370296898899
0.75,0.1,3,0.10241721575016516
0.75,0.1,3,0.05289755377233574
0.75,0.1,3,0.057393326460767
0.75,0.1,3,-0.03960130526118155
0.75,0.1,3,0.08786423102017371
0.75,0.1,3,0.0019377500077675247
0.75,0.1,3,-0.02016698621604207
0.75,0.1,3,0.056228444956443635
0.75,0.1,3,0.08702609685310303
0.75,0.1,3,0.030112639098890503
0.75,0.1,3,-0.02741620517027832
0.75,0.1,3,0.17008479224037776
0.75,0.1,3,-0.1127022041739788
0.75,0.1,3,0.06942640896942132
0.75,0.1,3,0.003434762332958363
0.75,0.1,3,0.07132440003211471
0.75,0.1,3,-0.032267136665427576
0.75,0.1,3,0.07682990509677545
0.75,0.1,3,0.16244368403635057
0.75,0.1,3,0.1450904341804632
0.75,0.1,3,0.0045229429919304565
0.75,0.1,3,0.036246045038274555
0.75,0.1,3,0.07020400640368474
0.75,0.1,3,0.11341656538548062
0.75,0.1,3,0.12378344467755187
0.75,0.1,3,0.026915788774800276
0.75,0.1,3,0.16151147684530176
0.75,0.1,3,0.23407679219110367
0.75,0.1,3,-0.03700538030141742
0.75,0.1,3,-0.02374390249888414
0.75,0.1,3,-0.06826019600535449
0.75,0.1,3,0.02901648153384062
0.75,0.1,3,-0.09182659283036332
0.75,0.1,3,0.05575387029889434
0.75,0.1,3,0.2519479153106622
0.75,0.1,3,0.0016675347855179545
0.75,0.1,3,0.043007704773723954
0.75,0.1,3,0.07298303042075838
0.75,0.1,3,0.06280660938637006
0.75,0.1,3,-0.06372527155869445
0.75,0.1,3,0.1483649959339205
0.75,0.1,3,-0.07587404639146389
0.75,0.1,3,0.03669153809736514
0.75,0.1,3,0.06860577329846596
0.75,0.1,3,0.10743555157967954
0.75,0.1,3,0.013016152197481534
0.75,0.1,3,0.10210408541954741
0.75,0.1,3,0.12737881526716577
0.75,0.1,3,0.09075965747826387
0.75,0.1,3,0.08729200932417902
0.75,0.1,3,0.1539969422398202
0.75,0.1,3,0.06870466743020331
0.75,0.1,3,-0.07076004230473454
0.75,0.25,1,0.06828099151814637
0.75,0.25,1,-0.0037862848391414516
0.75,0.25,1,0.04063627001997272
0.75,0.25,1,-0.006286397800133736
0.75,0.25,1,-0.022405056268358647
0.75,0.25,1,0.03806612192152525
0.75,0.25,1,0.045424850370344494
0.75,0.25,1,-0.052370720413129845
0.75,0.25,1,-0.02502971837024992
0.75,0.25,1,0.06322730906019403
0.75,0.25,1,-0.0767897856419415
0.75,0.25,1,-0.0033474082347750844
0.75,0.25,1,-0.012452646904719922
0.75,0.25,1,-0.08333960723470124
0.75,0.25,1,-0.04486627132342358
0.75,0.25,1,-0.01484485305688632
0.75,0.25,1,0.028218175964277448
0.75,0.25,1,-0.03521020084463822
0.75,0.25,1,0.02510368967068377
0.75,0.25,1,0.0006783582971781055
0.75,0.25,1,-0.11680625033825964
0.75,0.25,1,0.0470564273547347
0.75,0.25,1,0.004718962467330945
0.75,0.25,1,-0.052356123481552164
0.75,0.25,1,0.06282204799349755
0.75,0.25,1,-0.11450179727038745
0.75,0.25,1,0.03472204212340557
0.75,0.25,1,0.01611273217643583
0.75,0.25,1,0.021278153586766768
0.75,0.25,1,-0.029164631213069114
0.75,0.25,1,-0.04617020139666739
0.75,0.25,1,-0.00804795100592215
0.75,0.25,1,-0.03279600739215449
0.75,0.25,1,-0.002417124514961122
0.75,0.25,1,-0.03485669601695163
0.75,0.25,1,-0.028378913302923525
0.75,0.25,1,-0.026124166180140795
0.75,0.25,1,0.006321092436257336
0.75,0.25,1,-0.1097773819771366
0.75,0.25,1,-0.0344465516577801
0.75,0.25,1,0.04376402919337785
0.75,0.25,1,0.06863321416054724
0.75,0.25,1,0.03992258270702442
0.75,0.25,1,-0.048447441602403885
0.75,0.25,1,-0.018628949304632325
0.75,0.25,1,-0.05672121766911342
0.75,0.25,1,0.0011193179636082018
0.75,0.25,1,-0.1251860922375876
0.75,0.25,1,-0.004495918675451405
0.75,0.25,1,-0.05928046157610978
0.75,0.25,1,0.05599355113978466
0.75,0.25,1,0.023745425715446578
0.75,0.25,1,-0.010616371925745716
0.75,0.25,1,-0.08247995936047636
0.75,0.25,1,-0.04906269133765906
0.75,0.25,1,-0.11333046944757719
0.75,0.25,1,0.027864130125616393
0.75,0.25,1,-0.04895420731119127
0.75,0.25,1,-0.06864872511141296
0.75,0.25,1,0.10181297310003079
0.75,0.25,1,0.0876609371445145
0.75,0.25,1,0.08038877740534023
0.75,0.25,1,-0.007104163333555125
0.75,0.25,1,-0.03472689518586214
0.75,0.25,1,0.060139390765011624
0.75,0.25,1,0.0369615550739717
0.75,0.25,1,0.08940818489580771
0.75,0.25,1,-0.04927339197636327
0.75,0.25,1,-0.012012037738599712
0.75,0.25,1,0.04938447324351469
0.75,0.25,1,-0.03334452800889576
0.75,0.25,1,0.03941199000658857
0.75,0.25,1,0.018868097440221332
0.75,0.25,1,-0.009412898767751088
0.75,0.25,1,0.0055180431101615746
0.75,0.25,1,0.006540258009235966
0.75,0.25,1,0.08309522533896319
0.75,0.25,1,0.032318180561748955
0.75,0.25,1,0.05825904578093799
0.75,0.25,1,0.0866154062324942
0.75,0.25,1,-0.11421953673809893
0.75,0.25,1,0.0984056424414248
0.75,0.25,1,-0.08131782518538788
0.75,0.25,1,0.06603424145796111
0.75,0.25,1,0.06874200876225389
0.75,0.25,1,-0.09677820464329545
0.75,0.25,1,-0.06706416376938606
0.75,0.25,1,0.09517748716683871
0.75,0.25,1,-0.019905166832541177
0.75,0.25,1,0.039904788492905796
0.75,0.25,1,0.1048892395245189
0.75,0.25,1,-0.07535064291380777
0.75,0.25,1,0.10631834364386727
0.75,0.25,1,-0.05014116182649597
0.75,0.25,1,-0.06039647251042002
0.75,0.25,1,0.03674518701959539
0.75,0.25,1,0.038331853488212664
0.75,0.25,1,-0.03769541208478677
0.75,0.25,1,0.10398824149603203
0.75,0.25,1,0.0001497660751710317
0.75,0.25,2,0.06828099151814637
0.75,0.25,2,-0.0037862848391414516
0.75,0.25,2,0.04063627001997272
0.75,0.25,2,-0.006286397800133736
0.75,0.25,2,-0.022405056268358647
0.75,0.25,2,0.03806612192152525
0.75,0.25,2,0.045424850370344494
0.75,0.25,2,-0.052370720413129845
0.75,0.25,2,-0.02502971837024992
0.75,0.25,2,0.06322730906019403
0.75,0.25,2,-0.0767897856419415
0.75,0.25,2,-0.0033474082347750844
0.75,0.25,2,-0.012452646904719922
0.75,0.25,2,-0.08333960723470124
0.75,0.25,2,-0.04486627132342358
0.75,0.25,2,-0.01484485305688632
0.75,0.25,2,0.028218175964277448
0.75,0.25,2,-0.03521020084463822
0.75,0.25,2,0.02510368967068377
0.75,0.25,2,0.0006783582971781055
0.75,0.25,2,-0.11680625033825964
0.75,0.25,2,0.0470564273547347
0.75,0.25,2,0.004718962467330945
0.75,0.25,2,-0.052356123481552164
0.75,0.25,2,0.06282204799349755
0.75,0.25,2,-0.11450179727038745
0.75,0.25,2,0.03472204212340557
0.75,0.25,2,0.01611273217643583
0.75,0.25,2,0.021278153586766768
0.75,0.25,2,-0.029164631213069114
0.75,0.25,2,-0.04617020139666739
0.75,0.25,2,-0.00804795100592215
0.75,0.25,2,-0.03279600739215449
0.75,0.25,2,-0.002417124514961122
0.75,0.25,2,-0.03485669601695163
0.75,0.25,2,-0.028378913302923525
0.75,0.25,2,-0.026124166180140795
0.75,0.25,2,0.006321092436257336
0.75,0.25,2,-0.1097773819771366
0.75,0.25,2,-0.0344465516577801
0.75,0.25,2,0.04376402919337785
0.75,0.25,2,0.06863321416054724
0.75,0.25,2,0.03992258270702442
0.75,0.25,2,-0.048447441602403885
0.75,0.25,2,-0.018628949304632325
0.75,0.25,2,-0.05672121766911342
0.75,0.25,2,0.0011193179636082018
0.75,0.25,2,-0.1251860922375876
0.75,0.25,2,-0.004495918675451405
0.75,0.25,2,-0.05928046157610978
0.75,0.25,2,0.05599355113978466
0.75,0.25,2,0.023745425715446578
0.75,0.25,2,-0.010616371925745716
0.75,0.25,2,-0.08247995936047636
0.75,0.25,2,-0.04906269133765906
0.75,0.25,2,-0.11333046944757719
0.75,0.25,2,0.027864130125616393
0.75,0.25,2,-0.04895420731119127
0.75,0.25,2,-0.06864872511141296
0.75,0.25,2,0.10181297310003079
0.75,0.25,2,0.0876609371445145
0.75,0.25,2,0.08038877740534023
0.75,0.25,2,-0.007104163333555125
0.75,0.25,2,-0.03472689518586214
0.75,0.25,2,0.060139390765011624
0.75,0.25,2,0.0369615550739717
0.75,0.25,2,0.08940818489580771
0.75,0.25,2,-0.04927339197636327
0.75,0.25,2,-0.012012037738599712
0.75,0.25,2,0.04938447324351469
0.75,0.25,2,-0.03334452800889576
0.75,0.25,2,0.03941199000658857
0.75,0.25,2,0.018868097440221332
0.75,0.25,2,-0.009412898767751088
0.75,0.25,2,0.0055180431101615746
0.75,0.25,2,0.006540258009235966
0.75,0.25,2,0.08309522533896319
0.75,0.25,2,0.032318180561748955
0.75,0.25,2,0.05825904578093799
0.75,0.25,2,0.0866154062324942
0.75,0.25,2,-0.11421953673809893
0.75,0.25,2,0.0984056424414248
0.75,0.25,2,-0.08131782518538788
0.75,0.25,2,0.06603424145796111
0.75,0.25,2,0.06874200876225389
0.75,0.25,2,-0.09677820464329545
0.75,0.25,2,-0.06706416376938606
0.75,0.25,2,0.09517748716683871
0.75,0.25,2,-0.019905166832541177
0.75,0.25,2,0.039904788492905796
0.75,0.25,2,0.1048892395245189
0.75,0.25,2,-0.07535064291380777
0.75,0.25,2,0.10631834364386727
0.75,0.25,2,-0.05014116182649597
0.75,0.25,2,-0.06039647251042002
0.75,0.25,2,0.03674518701959539
0.75,0.25,2,0.038331853488212664
0.75,0.25,2,-0.03769541208478677
0.75,0.25,2,0.10398824149603203
0.75,0.25,2,0.0001497660751710317
0.75,0.25,3,0.04061038295293695
0.75,0.25,3,0.009891731444148455
0.75,0.25,3,0.04814658509583314
0.75,0.25,3,0.11307645466016825
0.75,0.25,3,0.12030945078943445
0.75,0.25,3,-0.051030348889733124
0.75,0.25,3,-0.059683374331084726
0.75,0.25,3,0.07499145227908266
0.75,0.25,3,0.007712382644599947
0.75,0.25,3,-0.09735720569098516
0.75,0.25,3,0.16233923165911623
0.75,0.25,3,0.1481119485966811
0.75,0.25,3,0.06615470001229307
0.75,0.25,3,0.012814279851831367
0.75,0.25,3,0.03977169735032959
0.75,0.25,3,0.03012678872325425
0.75,0.25,3,0.20196267367459775
0.75,0.25,3,0.14526742407210746
0.75,0.25,3,-0.1607471129144391
0.75,0.25,3,-0.06038829712821947
0.75,0.25,3,0.0015974778925128552
0.75,0.25,3,0.12142493397711063
0.75,0.25,3,-0.034109385973735806
0.75,0.25,3,-0.11202419429242938
0.75,0.25,3,-0.26055349986195375
0.75,0.25,3,0.07649002956783812
0.75,0.25,3,-0.17832232430400563
0.75,0.25,3,-0.046810863692702265
0.75,0.25,3,-0.1301437713726472
0.75,0.25,3,0.03315027563400774
0.75,0.25,3,0.045471586455363866
0.75,0.25,3,0.034973731798363716
0.75,0.25,3,0.017907794639148045
0.75,0.25,3,0.09118130650103018
0.75,0.25,3,0.0996257817707813
0.75,0.25,3,0.034467612746499565
0.75,0.25,3,0.14479270151689105
0.75,0.25,3,0.15858403995670212
0.75,0.25,3,0.01857957370933183
0.75,0.25,3,0.023513291319913754
0.75,0.25,3,0.033753030827384234
0.75,0.25,3,0.054007641783228255
0.75,0.25,3,0.15773790033028812
0.75,0.25,3,0.07342399590702331
0.75,0.25,3,-0.05937973949283304
0.75,0.25,3,-0.1300154649813765
0.75,0.25,3,-0.020296425044387667
0.75,0.25,3,0.12100665976123814
0.75,0.25,3,0.05743139642992756
0.75,0.25,3,0.058301973317966826
0.75,0.25,3,0.02833221646371542
0.75,0.25,3,0.07759179394030402
0.75,0.25,3,-0.02606502548718459
0.75,0.25,3,0.010401753784717416
0.75,0.25,3,0.03698439526060371
0.75,0.25,3,0.0918981490322337
0.75,0.25,3,0.05479108999322757
0.75,0.25,3,-0.013670351762709032
0.75,0.25,3,0.18272427511541023
0.75,0.25,3,-0.08338146626888443
0.75,0.25,3,0.05431558309392226
0.75,0.25,3,0.027913858603769937
0.75,0.25,3,0.07113224698221221
0.75,0.25,3,-0.040786383016502836
0.75,0.25,3,0.0698937339806559
0.75,0.25,3,0.17306575556951187
0.75,0.25,3,0.1393622279501382
0.75,0.25,3,0.013988833321608385
0.75,0.25,3,0.023618718193244348
0.75,0.25,3,0.061244140021305404
0.75,0.25,3,0.10758467560453555
0.75,0.25,3,0.09086794996141578
0.75,0.25,3,0.04422134259740984
0.75,0.25,3,0.12351855165462167
0.75,0.25,3,0.22786993642548792
0.75,0.25,3,-0.017434084818486184
0.75,0.25,3,0.008640470982629433
0.75,0.25,3,-0.04841371443937603
0.75,0.25,3,0.04967707714935765
0.75,0.25,3,-0.06348852970307062
0.75,0.25,3,0.07302459001225792
0.75,0.25,3,0.24082807597639866
0.75,0.25,3,0.021686779152862767
0.75,0.25,3,0.03204082931244423
0.75,0.25,3,0.051934568689756655
0.75,0.25,3,0.03890763450797341
0.75,0.25,3,-0.07341455108018391
0.75,0.25,3,0.14572003647267961
0.75,0.25,3,-0.03152502198483942
0.75,0.25,3,0.0740314343102969
0.75,0.25,3,0.10027287375079341
0.75,0.25,3,0.11214146321713248
0.75,0.25,3,0.054089192264441976
0.75,0.25,3,0.09639304923378567
0.75,0.25,3,0.12355339439866542
0.75,0.25,3,0.08552341940719699
0.75,0.25,3,0.0663778084576283
0.75,0.25,3,0.1260443182758575
0.75,0.25,3,0.07295945986938457
0.75,0.25,3,-0.048125454698562886
0.75,0.5,1,0.06859736767912183
0.75,0.5,1,0.027587901982013108
0.75,0.5,1,0.024138687069554132
0.75,0.5,1,-0.018005726498937946
0.75,0.5,1,-0.028732825742079804
0.75,0.5,1,0.04064669136554544
0.75,0.5,1,0.03698077010400236
0.75,0.5,1,-0.0832181102737759
0.75,0.5,1,-0.03647518907690217
0.75,0.5,1,0.06941980582903695
0.75,0.5,1,-0.05460867573927253
0.75,0.5,1,-0.0013704344600895535
0.75,0.5,1,-0.03269647043647628
0.75,0.5,1,-0.07465699845259843
0.75,0.5,1,-0.016238071381121655
0.75,0.5,1,0.023230192030902375
0.75,0.5,1,0.052720593468983834
0.75,0.5,1,-0.019606412901385317
0.75,0.5,1,0.016555534779207237
0.75,0.5,1,0.012436572462382056
0.75,0.5,1,-0.14502816321480472
0.75,0.5,1,0.05081272328190667
0.75,0.5,1,0.006696102113673996
0.75,0.5,1,-0.08318350435804489
0.75,0.5,1,0.06474662885178328
0.75,0.5,1,-0.11948545719729586
0.75,0.5,1,0.005102711138529337
0.75,0.5,1,-0.027512602451999824
0.75,0.5,1,0.01978052181021206
0.75,0.5,1,-0.03931043392566358
0.75,0.5,1,-0.04671827267177164
0.75,0.5,1,-0.011755231886795059
0.75,0.5,1,-0.022419003209688704
0.75,0.5,1,-0.003109444973359521
0.75,0.5,1,-0.042322804840082995
0.75,0.5,1,-0.004539420225572188
0.75,0.5,1,-0.050723381129402556
0.75,0.5,1,-0.012783124883719799
0.75,0.5,1,-0.12289766645127931
0.75,0.5,1,-0.02106369735561131
0.75,0.5,1,0.05884140263930804
0.75,0.5,1,0.04653622908813948
0.75,0.5,1,0.03016605085245816
0.75,0.5,1,-0.032289169803171314
0.75,0.5,1,-0.02047055082585958
0.75,0.5,1,-0.012728746531420976
0.75,0.5,1,0.008518126928291014
0.75,0.5,1,-0.08376057192429132
0.75,0.5,1,0.016505857164514692
0.75,0.5,1,-0.06733377117646122
0.75,0.5,1,0.04592193747328488
0.75,0.5,1,0.001461303560038596
0.75,0.5,1,-0.01818201078348758
0.75,0.5,1,-0.027644816377528025
0.75,0.5,1,-0.05611520526057823
0.75,0.5,1,-0.1250496713348399
0.75,0.5,1,0.03701447861208251
0.75,0.5,1,-0.025400246048949304
0.75,0.5,1,-0.0603827568443156
0.75,0.5,1,0.08188372229755503
0.75,0.5,1,0.05796974386412557
0.75,0.5,1,0.0550080472349368
0.75,0.5,1,-0.0028461630728560117
0.75,0.5,1,-0.02963749198945509
0.75,0.5,1,0.049939903367680394
0.75,0.5,1,0.031029170979590903
0.75,0.5,1,0.0805450287877627
0.75,0.5,1,-0.02130949189590514
0.75,0.5,1,0.014580016938160467
0.75,0.5,1,0.0913158821001363
0.75,0.5,1,-0.012832266193908648
0.75,0.5,1,0.05257011608787554
0.75,0.5,1,0.01456790693206056
0.75,0.5,1,-0.04249714277169958
0.75,0.5,1,-0.017012716964951657
0.75,0.5,1,0.0025148289129552914
0.75,0.5,1,0.06523166931273883
0.75,0.5,1,0.04487911459910432
0.75,0.5,1,0.08375252929533983
0.75,0.5,1,0.09378332245521293
0.75,0.5,1,-0.0790030477418806
0.75,0.5,1,0.08943731114016806
0.75,0.5,1,-0.08153969671919303
0.75,0.5,1,0.05845176438660271
0.75,0.5,1,0.07064314965141993
0.75,0.5,1,-0.0625182466150962
0.75,0.5,1,-0.0634615213031291
0.75,0.5,1,0.07672960927217609
0.75,0.5,1,-0.03783870142995793
0.75,0.5,1,0.020925082431234587
0.75,0.5,1,0.10547278796215842
0.75,0.5,1,-0.08326606850077467
0.75,0.5,1,0.0884544146654791
0.75,0.5,1,-0.06777916098932835
0.75,0.5,1,-0.02812240257188292
0.75,0.5,1,0.055803868834670256
0.75,0.5,1,0.0596644552049157
0.75,0.5,1,-0.042392923566780816
0.75,0.5,1,0.09461664107968937
0.75,0.5,1,-0.015662398880816664
0.75,0.5,2,0.06859736767912183
0.75,0.5,2,0.027587901982013108
0.75,0.5,2,0.024138687069554132
0.75,0.5,2,-0.018005726498937946
0.75,0.5,2,-0.028732825742079804
0.75,0.5,2,0.04064669136554544
0.75,0.5,2,0.03698077010400236
0.75,0.5,2,-0.0832181102737759
0.75,0.5,2,-0.03647518907690217
0.75,0.5,2,0.06941980582903695
0.75,0.5,2,-0.05460867573927253
0.75,0.5,2,-0.0013704344600895535
0.75,0.5,2,-0.03269647043647628
0.75,0.5,2,-0.07465699845259843
0.75,0.5,2,-0.016238071381121655
0.75,0.5,2,0.023230192030902375
0.75,0.5,2,0.052720593468983834
0.75,0.5,2,-0.019606412901385317
0.75,0.5,2,0.016555534779207237
0.75,0.5,2,0.012436572462382056
0.75,0.5,2,-0.14502816321480472
0.75,0.5,2,0.05081272328190667
0.75,0.5,2,0.006696102113673996
0.75,0.5,2,-0.08318350435804489
0.75,0.5,2,0.06474662885178328
0.75,0.5,2,-0.11948545719729586
0.75,0.5,2,0.005102711138529337
0.75,0.5,2,-0.027512602451999824
0.75,0.5,2,0.01978052181021206
0.75,0.5,2,-0.03931043392566358
0.75,0.5,2,-0.04671827267177164
0.75,0.5,2,-0.011755231886795059
0.75,0.5,2,-0.022419003209688704
0.75,0.5,2,-0.003109444973359521
0.75,0.5,2,-0.042322804840082995
0.75,0.5,2,-0.004539420225572188
0.75,0.5,2,-0.050723381129402556
0.75,0.5,2,-0.012783124883719799
0.75,0.5,2,-0.12289766645127931
0.75,0.5,2,-0.02106369735561131
0.75,0.5,2,0.05884140263930804
0.75,0.5,2,0.04653622908813948
0.75,0.5,2,0.03016605085245816
0.75,0.5,2,-0.032289169803171314
0.75,0.5,2,-0.02047055082585958
0.75,0.5,2,-0.012728746531420976
0.75,0.5,2,0.008518126928291014
0.75,0.5,2,-0.08376057192429132
0.75,0.5,2,0.016505857164514692
0.75,0.5,2,-0.06733377117646122
0.75,0.5,2,0.04592193747328488
0.75,0.5,2,0.001461303560038596
0.75,0.5,2,-0.01818201078348758
0.75,0.5,2,-0.027644816377528025
0.75,0.5,2,-0.05611520526057823
0.75,0.5,2,-0.1250496713348399
0.75,0.5,2,0.03701447861208251
0.75,0.5,2,-0.025400246048949304
0.75,0.5,2,-0.0603827568443156
0.75,0.5,2,0.08188372229755503
0.75,0.5,2,0.05796974386412557
0.75,0.5,2,0.0550080472349368
0.75,0.5,2,-0.0028461630728560117
0.75,0.5,2,-0.02963749198945509
0.75,0.5,2,0.049939903367680394
0.75,0.5,2,0.031029170979590903
0.75,0.5,2,0.0805450287877627
0.75,0.5,2,-0.02130949189590514
0.75,0.5,2,0.014580016938160467
0.75,0.5,2,0.0913158821001363
0.75,0.5,2,-0.012832266193908648
0.75,0.5,2,0.05257011608787554
0.75,0.5,2,0.01456790693206056
0.75,0.5,2,-0.04249714277169958
0.75,0.5,2,-0.017012716964951657
0.75,0.5,2,0.0025148289129552914
0.75,0.5,2,0.06523166931273883
0.75,0.5,2,0.04487911459910432
0.75,0.5,2,0.08375252929533983
0.75,0.5,2,0.09378332245521293
0.75,0.5,2,-0.0790030477418806
0.75,0.5,2,0.08943731114016806
0.75,0.5,2,-0.08153969671919303
0.75,0.5,2,0.05845176438660271
0.75,0.5,2,0.07064314965141993
0.75,0.5,2,-0.0625182466150962
0.75,0.5,2,-0.0634615213031291
0.75,0.5,2,0.07672960927217609
0.75,0.5,2,-0.03783870142995793
0.75,0.5,2,0.020925082431234587
0.75,0.5,2,0.10547278796215842
0.75,0.5,2,-0.08326606850077467
0.75,0.5,2,0.0884544146654791
0.75,0.5,2,-0.06777916098932835
0.75,0.5,2,-0.02812240257188292
0.75,0.5,2,0.055803868834670256
0.75,0.5,2,0.0596644552049157
0.75,0.5,2,-0.042392923566780816
0.75,0.5,2,0.09461664107968937
0.75,0.5,2,-0.015662398880816664
0.75,0.5,3,0.06068105006403757
0.75,0.5,3,0.04162078417502468
0.75,0.5,3,0.05990669822262307
0.75,0.5,3,0.12251676011913859
0.75,0.5,3,0.11671796170054072
0.75,0.5,3,-0.0466097775552865
0.75,0.5,3,-0.04421123518674852
0.75,0.5,3,0.11744325849616977
0.75,0.5,3,0.017305466227185873
0.75,0.5,3,-0.10606387226110003
0.75,0.5,3,0.12828580593081962
0.75,0.5,3,0.1694984344306807
0.75,0.5,3,0.08996138417299404
0.75,0.5,3,0.04114137648869454
0.75,0.5,3,0.036350895343242984
0.75,0.5,3,0.013073461558259725
0.75,0.5,3,0.19065132341334823
0.75,0.5,3,0.14716249114632052
0.75,0.5,3,-0.1760943876457015
0.75,0.5,3,-0.06802432689596849
0.75,0.5,3,-0.005190764583542062
0.75,0.5,3,0.12354486839570189
0.75,0.5,3,-0.003665276640790971
0.75,0.5,3,-0.09664635375644015
